Class; Value; Class start; Class end;
1206;6;-1240.745214060644;-1238.207152921508;
1207;12;-1238.207152921509;-1235.669091782373;
1208;12;-1235.669091782373;-1233.131030643238;
1209;9;-1233.131030643238;-1230.592969504102;
1210;4;-1230.592969504102;-1228.054908364967;
1211;7;-1228.054908364967;-1225.516847225832;
1212;7;-1225.516847225831;-1222.978786086696;
1213;9;-1222.978786086696;-1220.440724947561;
1214;10;-1220.440724947561;-1217.902663808426;
1215;8;-1217.902663808426;-1215.364602669290;
1216;11;-1215.364602669290;-1212.826541530155;
1217;9;-1212.826541530155;-1210.288480391019;
1218;5;-1210.288480391020;-1207.750419251884;
1219;14;-1207.750419251884;-1205.212358112749;
1220;4;-1205.212358112749;-1202.674296973614;
1221;5;-1202.674296973613;-1200.136235834478;
1222;13;-1200.136235834478;-1197.598174695343;
1223;17;-1197.598174695343;-1195.060113556207;
1224;7;-1195.060113556207;-1192.522052417072;
1225;13;-1192.522052417072;-1189.983991277937;
1226;12;-1189.983991277937;-1187.445930138801;
1227;11;-1187.445930138801;-1184.907868999666;
1228;9;-1184.907868999666;-1182.369807860530;
1229;11;-1182.369807860531;-1179.831746721395;
1230;7;-1179.831746721395;-1177.293685582260;
1231;10;-1177.293685582260;-1174.755624443125;
1232;15;-1174.755624443124;-1172.217563303989;
1233;15;-1172.217563303989;-1169.679502164854;
1234;10;-1169.679502164854;-1167.141441025719;
1235;10;-1167.141441025718;-1164.603379886583;
1236;16;-1164.603379886583;-1162.065318747448;
1237;11;-1162.065318747448;-1159.527257608312;
1238;15;-1159.527257608313;-1156.989196469177;
1239;20;-1156.989196469177;-1154.451135330042;
1240;24;-1154.451135330042;-1151.913074190906;
1241;15;-1151.913074190906;-1149.375013051771;
1242;9;-1149.375013051771;-1146.836951912636;
1243;12;-1146.836951912635;-1144.298890773500;
1244;9;-1144.298890773500;-1141.760829634365;
1245;19;-1141.760829634365;-1139.222768495230;
1246;9;-1139.222768495230;-1136.684707356094;
1247;10;-1136.684707356094;-1134.146646216959;
1248;10;-1134.146646216959;-1131.608585077823;
1249;11;-1131.608585077824;-1129.070523938688;
1250;7;-1129.070523938688;-1126.532462799553;
1251;13;-1126.532462799553;-1123.994401660417;
1252;9;-1123.994401660417;-1121.456340521282;
1253;12;-1121.456340521282;-1118.918279382147;
1254;23;-1118.918279382146;-1116.380218243011;
1255;10;-1116.380218243011;-1113.842157103876;
1256;15;-1113.842157103876;-1111.304095964741;
1257;16;-1111.304095964741;-1108.766034825605;
1258;12;-1108.766034825605;-1106.227973686470;
1259;15;-1106.227973686470;-1103.689912547334;
1260;10;-1103.689912547335;-1101.151851408199;
1261;12;-1101.151851408199;-1098.613790269064;
1262;17;-1098.613790269064;-1096.075729129929;
1263;25;-1096.075729129928;-1093.537667990793;
1264;8;-1093.537667990793;-1090.999606851658;
1265;21;-1090.999606851658;-1088.461545712522;
1266;12;-1088.461545712522;-1085.923484573387;
1267;23;-1085.923484573387;-1083.385423434252;
1268;14;-1083.385423434252;-1080.847362295116;
1269;22;-1080.847362295116;-1078.309301155981;
1270;29;-1078.309301155981;-1075.771240016845;
1271;12;-1075.771240016846;-1073.233178877710;
1272;20;-1073.233178877710;-1070.695117738575;
1273;21;-1070.695117738575;-1068.157056599440;
1274;14;-1068.157056599439;-1065.618995460304;
1275;16;-1065.618995460304;-1063.080934321169;
1276;18;-1063.080934321169;-1060.542873182034;
1277;15;-1060.542873182033;-1058.004812042898;
1278;26;-1058.004812042898;-1055.466750903763;
1279;11;-1055.466750903763;-1052.928689764627;
1280;25;-1052.928689764628;-1050.390628625492;
1281;19;-1050.390628625492;-1047.852567486357;
1282;23;-1047.852567486357;-1045.314506347221;
1283;19;-1045.314506347221;-1042.776445208086;
1284;18;-1042.776445208086;-1040.238384068951;
1285;22;-1040.238384068950;-1037.700322929815;
1286;25;-1037.700322929815;-1035.162261790680;
1287;20;-1035.162261790680;-1032.624200651545;
1288;20;-1032.624200651544;-1030.086139512409;
1289;21;-1030.086139512409;-1027.548078373274;
1290;26;-1027.548078373274;-1025.010017234138;
1291;29;-1025.010017234139;-1022.471956095003;
1292;13;-1022.471956095003;-1019.933894955868;
1293;13;-1019.933894955868;-1017.395833816732;
1294;17;-1017.395833816732;-1014.857772677597;
1295;26;-1014.857772677597;-1012.319711538462;
1296;18;-1012.319711538461;-1009.781650399326;
1297;29;-1009.781650399326;-1007.243589260191;
1298;21;-1007.243589260191;-1004.705528121056;
1299;24;-1004.705528121056;-1002.167466981920;
1300;22;-1002.167466981920;-999.629405842785;
1301;20;-999.629405842785;-997.091344703649;
1302;18;-997.091344703650;-994.553283564514;
1303;26;-994.553283564514;-992.015222425379;
1304;36;-992.015222425379;-989.477161286243;
1305;22;-989.477161286243;-986.939100147108;
1306;21;-986.939100147108;-984.401039007973;
1307;29;-984.401039007972;-981.862977868837;
1308;25;-981.862977868837;-979.324916729702;
1309;26;-979.324916729702;-976.786855590567;
1310;24;-976.786855590567;-974.248794451431;
1311;21;-974.248794451431;-971.710733312296;
1312;21;-971.710733312296;-969.172672173160;
1313;26;-969.172672173161;-966.634611034025;
1314;16;-966.634611034025;-964.096549894890;
1315;24;-964.096549894890;-961.558488755755;
1316;15;-961.558488755754;-959.020427616619;
1317;27;-959.020427616619;-956.482366477484;
1318;25;-956.482366477484;-953.944305338349;
1319;30;-953.944305338348;-951.406244199213;
1320;29;-951.406244199213;-948.868183060078;
1321;26;-948.868183060078;-946.330121920942;
1322;27;-946.330121920942;-943.792060781807;
1323;20;-943.792060781807;-941.253999642671;
1324;23;-941.253999642672;-938.715938503536;
1325;24;-938.715938503536;-936.177877364401;
1326;16;-936.177877364401;-933.639816225266;
1327;36;-933.639816225265;-931.101755086130;
1328;36;-931.101755086130;-928.563693946995;
1329;36;-928.563693946995;-926.025632807860;
1330;21;-926.025632807859;-923.487571668724;
1331;41;-923.487571668724;-920.949510529589;
1332;34;-920.949510529589;-918.411449390453;
1333;37;-918.411449390454;-915.873388251318;
1334;38;-915.873388251318;-913.335327112183;
1335;29;-913.335327112183;-910.797265973047;
1336;33;-910.797265973047;-908.259204833912;
1337;32;-908.259204833912;-905.721143694777;
1338;55;-905.721143694776;-903.183082555641;
1339;60;-903.183082555641;-900.645021416506;
1340;62;-900.645021416506;-898.106960277371;
1341;85;-898.106960277370;-895.568899138235;
1342;32;-895.568899138235;-893.030837999100;
1343;34;-893.030837999100;-890.492776859964;
1344;28;-890.492776859965;-887.954715720829;
1345;33;-887.954715720829;-885.416654581694;
1346;39;-885.416654581694;-882.878593442558;
1347;28;-882.878593442558;-880.340532303423;
1348;49;-880.340532303423;-877.802471164288;
1349;50;-877.802471164288;-875.264410025153;
1350;43;-875.264410025152;-872.726348886017;
1351;46;-872.726348886017;-870.188287746882;
1352;45;-870.188287746882;-867.650226607746;
1353;42;-867.650226607746;-865.112165468611;
1354;58;-865.112165468611;-862.574104329475;
1355;42;-862.574104329476;-860.036043190340;
1356;50;-860.036043190340;-857.497982051205;
1357;30;-857.497982051205;-854.959920912069;
1358;46;-854.959920912069;-852.421859772934;
1359;43;-852.421859772934;-849.883798633799;
1360;48;-849.883798633799;-847.345737494664;
1361;54;-847.345737494663;-844.807676355528;
1362;56;-844.807676355528;-842.269615216393;
1363;53;-842.269615216393;-839.731554077257;
1364;43;-839.731554077257;-837.193492938122;
1365;49;-837.193492938122;-834.655431798986;
1366;53;-834.655431798987;-832.117370659851;
1367;44;-832.117370659851;-829.579309520716;
1368;44;-829.579309520716;-827.041248381581;
1369;58;-827.041248381580;-824.503187242445;
1370;55;-824.503187242445;-821.965126103310;
1371;62;-821.965126103310;-819.427064964175;
1372;55;-819.427064964174;-816.889003825039;
1373;58;-816.889003825039;-814.350942685904;
1374;57;-814.350942685904;-811.812881546768;
1375;66;-811.812881546768;-809.274820407633;
1376;49;-809.274820407633;-806.736759268498;
1377;50;-806.736759268498;-804.198698129362;
1378;61;-804.198698129362;-801.660636990227;
1379;68;-801.660636990227;-799.122575851092;
1380;73;-799.122575851091;-796.584514711956;
1381;66;-796.584514711956;-794.046453572821;
1382;84;-794.046453572821;-791.508392433686;
1383;68;-791.508392433685;-788.970331294550;
1384;91;-788.970331294550;-786.432270155415;
1385;84;-786.432270155415;-783.894209016279;
1386;98;-783.894209016280;-781.356147877144;
1387;99;-781.356147877144;-778.818086738009;
1388;158;-778.818086738009;-776.280025598873;
1389;136;-776.280025598873;-773.741964459738;
1390;108;-773.741964459738;-771.203903320603;
1391;169;-771.203903320603;-768.665842181467;
1392;196;-768.665842181467;-766.127781042332;
1393;90;-766.127781042332;-763.589719903197;
1394;119;-763.589719903197;-761.051658764061;
1395;101;-761.051658764061;-758.513597624926;
1396;115;-758.513597624926;-755.975536485790;
1397;121;-755.975536485791;-753.437475346655;
1398;145;-753.437475346655;-750.899414207520;
1399;106;-750.899414207520;-748.361353068384;
1400;126;-748.361353068384;-745.823291929249;
1401;147;-745.823291929249;-743.285230790114;
1402;147;-743.285230790114;-740.747169650979;
1403;111;-740.747169650978;-738.209108511843;
1404;144;-738.209108511843;-735.671047372708;
1405;150;-735.671047372708;-733.132986233572;
1406;182;-733.132986233572;-730.594925094437;
1407;165;-730.594925094437;-728.056863955301;
1408;159;-728.056863955302;-725.518802816166;
1409;183;-725.518802816166;-722.980741677031;
1410;190;-722.980741677031;-720.442680537896;
1411;188;-720.442680537895;-717.904619398760;
1412;214;-717.904619398760;-715.366558259625;
1413;219;-715.366558259625;-712.828497120490;
1414;217;-712.828497120489;-710.290435981354;
1415;237;-710.290435981354;-707.752374842219;
1416;236;-707.752374842219;-705.214313703083;
1417;254;-705.214313703083;-702.676252563948;
1418;259;-702.676252563948;-700.138191424812;
1419;230;-700.138191424813;-697.600130285677;
1420;290;-697.600130285677;-695.062069146542;
1421;293;-695.062069146542;-692.524008007407;
1422;292;-692.524008007406;-689.985946868271;
1423;329;-689.985946868271;-687.447885729136;
1424;292;-687.447885729136;-684.909824590001;
1425;289;-684.909824590000;-682.371763450865;
1426;318;-682.371763450865;-679.833702311730;
1427;321;-679.833702311730;-677.295641172594;
1428;336;-677.295641172595;-674.757580033459;
1429;278;-674.757580033459;-672.219518894324;
1430;355;-672.219518894324;-669.681457755188;
1431;364;-669.681457755188;-667.143396616053;
1432;404;-667.143396616053;-664.605335476918;
1433;403;-664.605335476918;-662.067274337782;
1434;408;-662.067274337782;-659.529213198647;
1435;469;-659.529213198647;-656.991152059512;
1436;518;-656.991152059511;-654.453090920376;
1437;654;-654.453090920376;-651.915029781241;
1438;589;-651.915029781241;-649.376968642105;
1439;615;-649.376968642106;-646.838907502970;
1440;699;-646.838907502970;-644.300846363835;
1441;682;-644.300846363835;-641.762785224699;
1442;1073;-641.762785224699;-639.224724085564;
1443;594;-639.224724085564;-636.686662946429;
1444;600;-636.686662946429;-634.148601807294;
1445;631;-634.148601807293;-631.610540668158;
1446;579;-631.610540668158;-629.072479529023;
1447;569;-629.072479529023;-626.534418389887;
1448;563;-626.534418389887;-623.996357250752;
1449;572;-623.996357250752;-621.458296111616;
1450;603;-621.458296111617;-618.920234972481;
1451;600;-618.920234972481;-616.382173833346;
1452;626;-616.382173833346;-613.844112694210;
1453;632;-613.844112694210;-611.306051555075;
1454;680;-611.306051555075;-608.767990415940;
1455;675;-608.767990415940;-606.229929276805;
1456;645;-606.229929276804;-603.691868137669;
1457;684;-603.691868137669;-601.153806998534;
1458;666;-601.153806998534;-598.615745859398;
1459;738;-598.615745859398;-596.077684720263;
1460;731;-596.077684720263;-593.539623581127;
1461;773;-593.539623581128;-591.001562441992;
1462;721;-591.001562441992;-588.463501302857;
1463;729;-588.463501302857;-585.925440163722;
1464;737;-585.925440163722;-583.387379024586;
1465;747;-583.387379024586;-580.849317885451;
1466;690;-580.849317885451;-578.311256746316;
1467;688;-578.311256746315;-575.773195607180;
1468;694;-575.773195607180;-573.235134468045;
1469;774;-573.235134468045;-570.697073328909;
1470;663;-570.697073328909;-568.159012189774;
1471;744;-568.159012189774;-565.620951050638;
1472;740;-565.620951050639;-563.082889911503;
1473;656;-563.082889911503;-560.544828772368;
1474;676;-560.544828772368;-558.006767633233;
1475;629;-558.006767633233;-555.468706494097;
1476;631;-555.468706494097;-552.930645354962;
1477;683;-552.930645354962;-550.392584215827;
1478;749;-550.392584215826;-547.854523076691;
1479;727;-547.854523076691;-545.316461937556;
1480;782;-545.316461937556;-542.778400798420;
1481;866;-542.778400798421;-540.240339659285;
1482;823;-540.240339659285;-537.702278520150;
1483;869;-537.702278520150;-535.164217381014;
1484;928;-535.164217381014;-532.626156241879;
1485;920;-532.626156241879;-530.088095102744;
1486;1163;-530.088095102744;-527.550033963608;
1487;1176;-527.550033963608;-525.011972824473;
1488;1113;-525.011972824473;-522.473911685338;
1489;1213;-522.473911685337;-519.935850546202;
1490;1230;-519.935850546202;-517.397789407067;
1491;1241;-517.397789407067;-514.859728267931;
1492;1477;-514.859728267932;-512.321667128796;
1493;1493;-512.321667128796;-509.783605989661;
1494;1005;-509.783605989661;-507.245544850525;
1495;1045;-507.245544850525;-504.707483711390;
1496;970;-504.707483711390;-502.169422572255;
1497;982;-502.169422572255;-499.631361433120;
1498;1084;-499.631361433119;-497.093300293984;
1499;1016;-497.093300293984;-494.555239154849;
1500;968;-494.555239154849;-492.017178015713;
1501;1023;-492.017178015713;-489.479116876578;
1502;1125;-489.479116876578;-486.941055737442;
1503;1211;-486.941055737443;-484.402994598307;
1504;1191;-484.402994598307;-481.864933459172;
1505;1382;-481.864933459172;-479.326872320037;
1506;1370;-479.326872320037;-476.788811180901;
1507;1318;-476.788811180901;-474.250750041766;
1508;1395;-474.250750041766;-471.712688902631;
1509;1471;-471.712688902630;-469.174627763495;
1510;1462;-469.174627763495;-466.636566624360;
1511;1526;-466.636566624360;-464.098505485224;
1512;1899;-464.098505485224;-461.560444346089;
1513;1711;-461.560444346089;-459.022383206953;
1514;1445;-459.022383206954;-456.484322067818;
1515;1420;-456.484322067818;-453.946260928683;
1516;1421;-453.946260928683;-451.408199789548;
1517;1265;-451.408199789548;-448.870138650412;
1518;1355;-448.870138650412;-446.332077511277;
1519;1349;-446.332077511277;-443.794016372142;
1520;1335;-443.794016372141;-441.255955233006;
1521;1368;-441.255955233006;-438.717894093871;
1522;1371;-438.717894093871;-436.179832954735;
1523;1352;-436.179832954736;-433.641771815600;
1524;1392;-433.641771815600;-431.103710676465;
1525;1402;-431.103710676465;-428.565649537329;
1526;1475;-428.565649537329;-426.027588398194;
1527;1471;-426.027588398194;-423.489527259059;
1528;1347;-423.489527259059;-420.951466119923;
1529;1508;-420.951466119923;-418.413404980788;
1530;1431;-418.413404980788;-415.875343841653;
1531;1463;-415.875343841652;-413.337282702517;
1532;1588;-413.337282702517;-410.799221563382;
1533;1659;-410.799221563382;-408.261160424246;
1534;1831;-408.261160424247;-405.723099285111;
1535;2192;-405.723099285111;-403.185038145976;
1536;2012;-403.185038145976;-400.646977006840;
1537;2040;-400.646977006841;-398.108915867705;
1538;2135;-398.108915867705;-395.570854728570;
1539;2372;-395.570854728570;-393.032793589435;
1540;2375;-393.032793589434;-390.494732450299;
1541;2432;-390.494732450299;-387.956671311164;
1542;2666;-387.956671311164;-385.418610172028;
1543;3640;-385.418610172028;-382.880549032893;
1544;2452;-382.880549032893;-380.342487893757;
1545;2373;-380.342487893758;-377.804426754622;
1546;2390;-377.804426754622;-375.266365615487;
1547;2422;-375.266365615487;-372.728304476351;
1548;2366;-372.728304476352;-370.190243337216;
1549;2390;-370.190243337216;-367.652182198081;
1550;2457;-367.652182198081;-365.114121058946;
1551;2591;-365.114121058945;-362.576059919810;
1552;2806;-362.576059919810;-360.037998780675;
1553;2553;-360.037998780675;-357.499937641539;
1554;2548;-357.499937641539;-354.961876502404;
1555;2543;-354.961876502404;-352.423815363268;
1556;2504;-352.423815363269;-349.885754224133;
1557;2802;-349.885754224133;-347.347693084998;
1558;2778;-347.347693084998;-344.809631945863;
1559;2924;-344.809631945863;-342.271570806727;
1560;2952;-342.271570806727;-339.733509667592;
1561;3010;-339.733509667592;-337.195448528457;
1562;3164;-337.195448528456;-334.657387389321;
1563;3115;-334.657387389321;-332.119326250186;
1564;2942;-332.119326250186;-329.581265111050;
1565;3037;-329.581265111050;-327.043203971915;
1566;3013;-327.043203971915;-324.505142832779;
1567;3294;-324.505142832780;-321.967081693644;
1568;3207;-321.967081693644;-319.429020554509;
1569;3503;-319.429020554509;-316.890959415374;
1570;3445;-316.890959415374;-314.352898276238;
1571;3548;-314.352898276238;-311.814837137103;
1572;3466;-311.814837137103;-309.276775997968;
1573;3501;-309.276775997967;-306.738714858832;
1574;3377;-306.738714858832;-304.200653719697;
1575;3313;-304.200653719697;-301.662592580561;
1576;3352;-301.662592580562;-299.124531441426;
1577;3397;-299.124531441426;-296.586470302291;
1578;3404;-296.586470302291;-294.048409163155;
1579;3547;-294.048409163156;-291.510348024020;
1580;3821;-291.510348024020;-288.972286884885;
1581;4310;-288.972286884885;-286.434225745749;
1582;4534;-286.434225745749;-283.896164606614;
1583;4087;-283.896164606614;-281.358103467479;
1584;4019;-281.358103467478;-278.820042328343;
1585;4265;-278.820042328343;-276.281981189208;
1586;4463;-276.281981189208;-273.743920050072;
1587;4831;-273.743920050073;-271.205858910937;
1588;4985;-271.205858910937;-268.667797771802;
1589;4964;-268.667797771802;-266.129736632666;
1590;5022;-266.129736632667;-263.591675493531;
1591;5489;-263.591675493531;-261.053614354396;
1592;5548;-261.053614354396;-258.515553215261;
1593;8760;-258.515553215260;-255.977492076125;
1594;5242;-255.977492076125;-253.439430936990;
1595;5486;-253.439430936990;-250.901369797854;
1596;5410;-250.901369797854;-248.363308658719;
1597;5292;-248.363308658719;-245.825247519583;
1598;5646;-245.825247519584;-243.287186380448;
1599;5783;-243.287186380448;-240.749125241313;
1600;5922;-240.749125241313;-238.211064102178;
1601;5947;-238.211064102178;-235.673002963042;
1602;6495;-235.673002963042;-233.134941823907;
1603;6656;-233.134941823907;-230.596880684772;
1604;7123;-230.596880684771;-228.058819545636;
1605;7341;-228.058819545636;-225.520758406501;
1606;7758;-225.520758406501;-222.982697267365;
1607;7833;-222.982697267365;-220.444636128230;
1608;7776;-220.444636128230;-217.906574989094;
1609;7705;-217.906574989095;-215.368513849959;
1610;7912;-215.368513849959;-212.830452710824;
1611;8095;-212.830452710824;-210.292391571689;
1612;8065;-210.292391571689;-207.754330432553;
1613;8068;-207.754330432553;-205.216269293418;
1614;8136;-205.216269293418;-202.678208154283;
1615;8138;-202.678208154282;-200.140147015147;
1616;8503;-200.140147015147;-197.602085876011;
1617;8865;-197.602085876012;-195.064024736877;
1618;9206;-195.064024736876;-192.525963597741;
1619;9939;-192.525963597741;-189.987902458606;
1620;10490;-189.987902458605;-187.449841319470;
1621;11461;-187.449841319471;-184.911780180335;
1622;11936;-184.911780180335;-182.373719041200;
1623;13412;-182.373719041199;-179.835657902064;
1624;12042;-179.835657902065;-177.297596762929;
1625;12016;-177.297596762929;-174.759535623794;
1626;12235;-174.759535623793;-172.221474484658;
1627;12359;-172.221474484658;-169.683413345522;
1628;12507;-169.683413345523;-167.145352206388;
1629;12675;-167.145352206388;-164.607291067252;
1630;13132;-164.607291067252;-162.069229928117;
1631;13571;-162.069229928116;-159.531168788981;
1632;14396;-159.531168788982;-156.993107649846;
1633;15328;-156.993107649846;-154.455046510711;
1634;15601;-154.455046510710;-151.916985371575;
1635;15996;-151.916985371576;-149.378924232440;
1636;16192;-149.378924232440;-146.840863093305;
1637;16827;-146.840863093305;-144.302801954169;
1638;16937;-144.302801954169;-141.764740815034;
1639;17592;-141.764740815034;-139.226679675899;
1640;18274;-139.226679675899;-136.688618536763;
1641;18875;-136.688618536763;-134.150557397628;
1642;21299;-134.150557397628;-131.612496258493;
1643;25311;-131.612496258493;-129.074435119357;
1644;35138;-129.074435119357;-126.536373980222;
1645;20655;-126.536373980221;-123.998312841086;
1646;19943;-123.998312841087;-121.460251701951;
1647;20479;-121.460251701951;-118.922190562816;
1648;21457;-118.922190562816;-116.384129423680;
1649;22419;-116.384129423680;-113.846068284545;
1650;23535;-113.846068284545;-111.308007145410;
1651;24686;-111.308007145410;-108.769946006274;
1652;26531;-108.769946006274;-106.231884867139;
1653;28270;-106.231884867139;-103.693823728004;
1654;30397;-103.693823728004;-101.155762588868;
1655;32878;-101.155762588868;-98.617701449733;
1656;36336;-98.617701449733;-96.079640310597;
1657;40152;-96.079640310598;-93.541579171462;
1658;44792;-93.541579171462;-91.003518032327;
1659;47992;-91.003518032327;-88.465456893191;
1660;49286;-88.465456893191;-85.927395754056;
1661;51188;-85.927395754056;-83.389334614921;
1662;52954;-83.389334614921;-80.851273475785;
1663;55366;-80.851273475785;-78.313212336650;
1664;57669;-78.313212336650;-75.775151197515;
1665;59526;-75.775151197515;-73.237090058379;
1666;60390;-73.237090058379;-70.699028919244;
1667;60998;-70.699028919244;-68.160967780108;
1668;60722;-68.160967780109;-65.622906640974;
1669;61547;-65.622906640973;-63.084845501838;
1670;71108;-63.084845501838;-60.546784362702;
1671;75107;-60.546784362702;-58.008723223567;
1672;75160;-58.008723223567;-55.470662084432;
1673;72755;-55.470662084432;-52.932600945296;
1674;71266;-52.932600945296;-50.394539806161;
1675;70710;-50.394539806161;-47.856478667026;
1676;70444;-47.856478667026;-45.318417527890;
1677;77452;-45.318417527890;-42.780356388755;
1678;77935;-42.780356388755;-40.242295249619;
1679;75810;-40.242295249620;-37.704234110485;
1680;74168;-37.704234110484;-35.166172971349;
1681;72750;-35.166172971349;-32.628111832213;
1682;73647;-32.628111832213;-30.090050693078;
1683;76202;-30.090050693078;-27.551989553943;
1684;78285;-27.551989553943;-25.013928414807;
1685;83442;-25.013928414807;-22.475867275672;
1686;89932;-22.475867275672;-19.937806136537;
1687;97468;-19.937806136537;-17.399744997402;
1688;107760;-17.399744997401;-14.861683858266;
1689;120115;-14.861683858266;-12.323622719130;
1690;137192;-12.323622719131;-9.785561579996;
1691;156868;-9.785561579995;-7.247500440860;
1692;187511;-7.247500440860;-4.709439301724;
1693;255146;-4.709439301724;-2.171378162589;
1694;309290;-2.171378162589;0.366682976546;
1695;287565;0.366682976546;2.904744115682;
1696;212389;2.904744115682;5.442805254817;
1697;170094;5.442805254816;7.980866393952;
1698;146025;7.980866393952;10.518927533087;
1699;128141;10.518927533088;13.056988672223;
1700;115443;13.056988672223;15.595049811359;
1701;105766;15.595049811358;18.133110950493;
1702;96756;18.133110950494;20.671172089629;
1703;90652;20.671172089629;23.209233228765;
1704;84215;23.209233228765;25.747294367900;
1705;80873;25.747294367899;28.285355507035;
1706;76854;28.285355507035;30.823416646170;
1707;74772;30.823416646171;33.361477785306;
1708;72859;33.361477785305;35.899538924441;
1709;71363;35.899538924441;38.437600063576;
1710;70528;38.437600063577;40.975661202712;
1711;70923;40.975661202712;43.513722341848;
1712;70417;43.513722341847;46.051783480982;
1713;74414;46.051783480983;48.589844620118;
1714;79067;48.589844620118;51.127905759253;
1715;79280;51.127905759253;53.665966898388;
1716;78745;53.665966898388;56.204028037524;
1717;79759;56.204028037524;58.742089176659;
1718;81210;58.742089176660;61.280150315795;
1719;83427;61.280150315794;63.818211454930;
1720;96498;63.818211454930;66.356272594065;
1721;106094;66.356272594066;68.894333733201;
1722;110349;68.894333733201;71.432394872337;
1723;111274;71.432394872336;73.970456011471;
1724;108519;73.970456011471;76.508517150607;
1725;103462;76.508517150607;79.046578289742;
1726;100438;79.046578289742;81.584639428877;
1727;99225;81.584639428877;84.122700568013;
1728;99283;84.122700568013;86.660761707148;
1729;101030;86.660761707149;89.198822846284;
1730;104844;89.198822846283;91.736883985419;
1731;97581;91.736883985419;94.274945124554;
1732;90072;94.274945124555;96.813006263690;
1733;80939;96.813006263690;99.351067402825;
1734;74082;99.351067402825;101.889128541960;
1735;68215;101.889128541960;104.427189681096;
1736;63076;104.427189681096;106.965250820231;
1737;59190;106.965250820231;109.503311959366;
1738;55559;109.503311959366;112.041373098502;
1739;51308;112.041373098502;114.579434237637;
1740;49331;114.579434237638;117.117495376773;
1741;46470;117.117495376772;119.655556515908;
1742;44179;119.655556515908;122.193617655043;
1743;44031;122.193617655043;124.731678794179;
1744;45929;124.731678794179;127.269739933314;
1745;60905;127.269739933314;129.807801072449;
1746;47324;129.807801072449;132.345862211585;
1747;44188;132.345862211585;134.883923350720;
1748;44240;134.883923350720;137.421984489855;
1749;43414;137.421984489855;139.960045628991;
1750;42619;139.960045628991;142.498106768126;
1751;41523;142.498106768126;145.036167907262;
1752;41168;145.036167907261;147.574229046397;
1753;40654;147.574229046397;150.112290185532;
1754;40062;150.112290185532;152.650351324668;
1755;38440;152.650351324668;155.188412463803;
1756;36880;155.188412463803;157.726473602938;
1757;34503;157.726473602938;160.264534742074;
1758;32305;160.264534742074;162.802595881209;
1759;30404;162.802595881209;165.340657020344;
1760;28782;165.340657020344;167.878718159480;
1761;27644;167.878718159480;170.416779298615;
1762;26542;170.416779298615;172.954840437751;
1763;26502;172.954840437750;175.492901576885;
1764;26349;175.492901576886;178.030962716021;
1765;27055;178.030962716021;180.569023855157;
1766;28585;180.569023855157;183.107084994292;
1767;25699;183.107084994292;185.645146133427;
1768;24276;185.645146133427;188.183207272563;
1769;23091;188.183207272563;190.721268411698;
1770;22535;190.721268411698;193.259329550833;
1771;24407;193.259329550833;195.797390689969;
1772;24799;195.797390689969;198.335451829104;
1773;24641;198.335451829104;200.873512968240;
1774;25742;200.873512968239;203.411574107374;
1775;25873;203.411574107375;205.949635246510;
1776;24449;205.949635246510;208.487696385646;
1777;22889;208.487696385646;211.025757524781;
1778;21658;211.025757524781;213.563818663916;
1779;20705;213.563818663916;216.101879803052;
1780;20192;216.101879803052;218.639940942187;
1781;19585;218.639940942187;221.178002081322;
1782;19433;221.178002081322;223.716063220457;
1783;18203;223.716063220458;226.254124359593;
1784;17645;226.254124359593;228.792185498729;
1785;16808;228.792185498728;231.330246637863;
1786;17958;231.330246637864;233.868307776999;
1787;18084;233.868307776999;236.406368916135;
1788;17632;236.406368916134;238.944430055269;
1789;17892;238.944430055270;241.482491194405;
1790;17384;241.482491194405;244.020552333541;
1791;16075;244.020552333541;246.558613472676;
1792;15351;246.558613472675;249.096674611811;
1793;14687;249.096674611811;251.634735750946;
1794;14203;251.634735750947;254.172796890082;
1795;17115;254.172796890082;256.710858029218;
1796;14523;256.710858029217;259.248919168352;
1797;12812;259.248919168353;261.786980307488;
1798;12494;261.786980307488;264.325041446624;
1799;12278;264.325041446623;266.863102585758;
1800;11913;266.863102585758;269.401163724894;
1801;11984;269.401163724894;271.939224864029;
1802;11733;271.939224864030;274.477286003165;
1803;11047;274.477286003164;277.015347142300;
1804;10497;277.015347142300;279.553408281435;
1805;10059;279.553408281436;282.091469420571;
1806;10257;282.091469420571;284.629530559707;
1807;11136;284.629530559706;287.167591698841;
1808;9496;287.167591698842;289.705652837977;
1809;9086;289.705652837977;292.243713977113;
1810;8461;292.243713977112;294.781775116247;
1811;8345;294.781775116247;297.319836255383;
1812;8269;297.319836255383;299.857897394518;
1813;8329;299.857897394519;302.395958533654;
1814;8057;302.395958533653;304.934019672789;
1815;7916;304.934019672789;307.472080811924;
1816;7686;307.472080811925;310.010141951060;
1817;7666;310.010141951060;312.548203090196;
1818;7672;312.548203090195;315.086264229330;
1819;7408;315.086264229330;317.624325368466;
1820;7524;317.624325368466;320.162386507601;
1821;8535;320.162386507601;322.700447646736;
1822;8831;322.700447646736;325.238508785872;
1823;9294;325.238508785872;327.776569925007;
1824;9286;327.776569925008;330.314631064143;
1825;8326;330.314631064142;332.852692203278;
1826;7941;332.852692203278;335.390753342413;
1827;7353;335.390753342414;337.928814481549;
1828;6863;337.928814481549;340.466875620685;
